@RELATION weatherData

@ATTRIBUTE 'date' DATE 'dd.MM.yyyy'
@ATTRIBUTE 'time' {'00:00', '03:00', '06:00', '09:00', '12:00', '15:00', '18:00', '21:00'}
@ATTRIBUTE 'temperature' {cold, mild, hot}
@ATTRIBUTE 'pressure' {low, normal, high}
@ATTRIBUTE 'humidity' {low, normal, high}
@ATTRIBUTE 'precipitation' NUMERIC
@ATTRIBUTE 'health_influence' {positive, negative, dangerous}

@DATA
'09.09.2013','00:00',hot,high,high,?,negative
'08.09.2013','21:00',hot,high,high,0,negative
'08.09.2013','18:00',hot,high,high,0,negative
'08.09.2013','15:00',hot,high,high,?,positive
'08.09.2013','12:00',hot,high,high,?,negative
'08.09.2013','09:00',mild,high,high,0,negative
'08.09.2013','06:00',mild,high,high,0,negative
'08.09.2013','03:00',mild,high,high,?,negative
'08.09.2013','00:00',mild,high,high,?,negative
'07.09.2013','21:00',hot,high,high,0,positive
'07.09.2013','18:00',hot,high,normal,0,positive
'07.09.2013','15:00',hot,high,normal,?,positive
'07.09.2013','12:00',hot,high,normal,?,positive
'07.09.2013','09:00',mild,high,high,0,positive
'07.09.2013','06:00',mild,high,high,0,negative
'07.09.2013','03:00',mild,high,high,?,negative
'07.09.2013','00:00',mild,high,high,?,negative
'06.09.2013','21:00',mild,high,normal,0,positive
'06.09.2013','18:00',hot,high,normal,0,positive
'06.09.2013','15:00',hot,high,normal,?,positive
'06.09.2013','12:00',hot,high,normal,?,positive
'06.09.2013','09:00',mild,high,normal,0,positive
'06.09.2013','06:00',mild,high,high,0,negative
'06.09.2013','03:00',mild,high,high,?,negative
'06.09.2013','00:00',mild,high,high,?,negative
'05.09.2013','21:00',mild,high,normal,0,positive
'05.09.2013','18:00',hot,high,normal,0,positive
'05.09.2013','15:00',hot,high,normal,?,positive
'05.09.2013','12:00',hot,high,normal,?,positive
'05.09.2013','09:00',mild,high,normal,0,positive
'05.09.2013','06:00',mild,high,high,0,negative
'05.09.2013','03:00',mild,high,high,?,negative
'05.09.2013','00:00',mild,high,high,?,negative
'04.09.2013','21:00',mild,high,normal,0,positive
'04.09.2013','18:00',hot,high,normal,0,positive
'04.09.2013','15:00',hot,high,normal,?,positive
'04.09.2013','12:00',hot,high,normal,?,positive
'04.09.2013','09:00',mild,high,normal,0,positive
'04.09.2013','06:00',mild,normal,high,0,negative
'04.09.2013','03:00',mild,normal,high,?,negative
'04.09.2013','00:00',mild,normal,high,?,negative
'03.09.2013','21:00',mild,normal,normal,0,positive
'03.09.2013','18:00',hot,normal,normal,0,positive
'03.09.2013','15:00',hot,normal,normal,?,positive
'03.09.2013','12:00',hot,normal,normal,?,positive
'03.09.2013','09:00',mild,normal,high,0,negative
'03.09.2013','06:00',mild,normal,high,0,negative
'03.09.2013','03:00',mild,normal,high,?,negative
'03.09.2013','00:00',mild,normal,high,?,negative
'02.09.2013','21:00',mild,normal,high,0,negative
'02.09.2013','18:00',hot,normal,normal,0.5,positive
'02.09.2013','15:00',hot,normal,normal,?,positive
'02.09.2013','12:00',mild,normal,high,?,negative
'02.09.2013','09:00',mild,normal,high,8,negative
'02.09.2013','06:00',mild,normal,high,7,negative
'02.09.2013','03:00',mild,normal,high,?,negative
'02.09.2013','00:00',mild,normal,high,?,negative
'01.09.2013','21:00',hot,normal,high,0.1,negative
'01.09.2013','18:00',hot,normal,normal,0,positive
'01.09.2013','15:00',hot,normal,normal,?,positive
'01.09.2013','12:00',hot,normal,normal,?,positive
'01.09.2013','09:00',mild,normal,high,0,negative
'01.09.2013','06:00',mild,normal,high,0,negative
'01.09.2013','03:00',mild,normal,high,?,negative
'01.09.2013','00:00',mild,normal,high,?,negative
'31.08.2013','21:00',hot,normal,normal,0,positive
'31.08.2013','18:00',hot,normal,normal,0,positive
'31.08.2013','15:00',hot,normal,normal,?,positive
'31.08.2013','12:00',hot,normal,normal,?,positive
'31.08.2013','09:00',hot,normal,normal,0,positive
'31.08.2013','06:00',mild,normal,high,0,negative
'31.08.2013','03:00',mild,normal,high,?,negative
'31.08.2013','00:00',mild,normal,high,?,negative
'30.08.2013','21:00',mild,normal,normal,0.1,positive
'30.08.2013','18:00',hot,normal,normal,0.1,positive
'30.08.2013','15:00',hot,normal,normal,?,positive
'30.08.2013','12:00',hot,normal,high,?,negative
'30.08.2013','09:00',hot,normal,high,0,negative
'30.08.2013','06:00',?,normal,?,0,?
'30.08.2013','03:00',mild,normal,high,?,negative
'30.08.2013','00:00',mild,normal,high,?,negative
'29.08.2013','21:00',hot,normal,high,0,negative
'29.08.2013','18:00',hot,normal,normal,0,positive
'29.08.2013','15:00',hot,normal,normal,?,positive
'29.08.2013','12:00',hot,normal,high,?,positive
'29.08.2013','09:00',hot,normal,high,0,negative
'29.08.2013','06:00',mild,normal,high,0,positive
'29.08.2013','03:00',mild,normal,high,?,positive
'29.08.2013','00:00',hot,normal,high,?,negative
'28.08.2013','21:00',hot,normal,normal,0,positive
'28.08.2013','18:00',hot,normal,normal,0,positive
'28.08.2013','15:00',hot,normal,normal,?,positive
'28.08.2013','12:00',hot,normal,normal,?,positive
'28.08.2013','09:00',hot,high,normal,0,positive
'28.08.2013','06:00',mild,high,normal,0,positive
'28.08.2013','03:00',mild,high,high,?,positive
'28.08.2013','00:00',hot,high,normal,?,positive
'27.08.2013','21:00',hot,high,normal,0,positive
'27.08.2013','18:00',hot,high,normal,0,positive
'27.08.2013','15:00',hot,high,normal,?,positive
'27.08.2013','12:00',hot,high,normal,?,positive
'27.08.2013','09:00',hot,high,normal,0,positive
'27.08.2013','06:00',mild,high,normal,0,positive
'27.08.2013','03:00',mild,high,normal,?,positive
'27.08.2013','00:00',mild,high,normal,?,positive
'26.08.2013','21:00',hot,high,normal,0,positive
'26.08.2013','18:00',hot,high,normal,0,positive
'26.08.2013','15:00',hot,high,normal,?,positive
'26.08.2013','12:00',hot,high,normal,?,positive
'26.08.2013','09:00',?,normal,?,?,?
'26.08.2013','06:00',mild,high,high,0,positive
'26.08.2013','03:00',hot,high,high,?,negative
'26.08.2013','00:00',hot,high,high,?,negative
'25.08.2013','21:00',hot,high,high,0,negative
'25.08.2013','18:00',hot,high,normal,0,positive
'25.08.2013','15:00',hot,high,normal,?,positive
'25.08.2013','12:00',hot,high,normal,?,positive
'25.08.2013','09:00',hot,high,normal,0,positive
'25.08.2013','06:00',mild,high,high,0,negative
'25.08.2013','03:00',mild,high,high,?,negative
'25.08.2013','00:00',mild,high,high,?,negative
'24.08.2013','21:00',mild,high,normal,0,positive
'24.08.2013','18:00',hot,high,normal,0,positive
'24.08.2013','15:00',hot,high,normal,?,positive
'24.08.2013','12:00',hot,high,normal,?,positive
'24.08.2013','09:00',hot,high,normal,0,positive
'24.08.2013','06:00',mild,high,high,0,negative
'24.08.2013','03:00',mild,high,high,?,positive
'24.08.2013','00:00',mild,high,normal,?,positive
'23.08.2013','21:00',mild,high,normal,0,positive
'23.08.2013','18:00',hot,normal,normal,0,positive
'23.08.2013','15:00',hot,normal,normal,?,positive
'23.08.2013','12:00',hot,normal,normal,?,positive
'23.08.2013','09:00',mild,normal,normal,0,positive
'23.08.2013','06:00',mild,normal,high,0,negative
'23.08.2013','03:00',mild,normal,high,?,negative
'23.08.2013','00:00',hot,normal,high,?,negative
'22.08.2013','21:00',hot,normal,high,0,positive
'22.08.2013','18:00',hot,normal,normal,0,positive
'22.08.2013','15:00',hot,normal,normal,?,positive
'22.08.2013','12:00',hot,normal,high,?,positive
'22.08.2013','09:00',hot,normal,high,0,positive
'22.08.2013','06:00',hot,normal,high,0,negative
'22.08.2013','03:00',hot,normal,high,?,negative
'22.08.2013','00:00',hot,normal,high,?,negative
'21.08.2013','21:00',hot,normal,normal,0.1,positive
'21.08.2013','18:00',hot,normal,normal,10,positive
'21.08.2013','15:00',hot,normal,normal,?,positive
'21.08.2013','12:00',hot,normal,normal,?,positive
'21.08.2013','09:00',mild,normal,high,23,negative
'21.08.2013','06:00',hot,normal,high,13,negative
'21.08.2013','03:00',hot,normal,high,?,negative
'21.08.2013','00:00',hot,normal,high,?,negative
'20.08.2013','21:00',hot,normal,normal,0,positive
'20.08.2013','18:00',hot,normal,normal,0,positive
'20.08.2013','15:00',hot,normal,normal,?,positive
'20.08.2013','12:00',hot,normal,normal,?,positive
'20.08.2013','09:00',hot,normal,high,0,negative
'20.08.2013','06:00',hot,normal,high,0,negative
'20.08.2013','03:00',hot,normal,high,?,negative
'20.08.2013','00:00',hot,normal,high,?,negative
'19.08.2013','21:00',hot,normal,high,0.1,positive
'19.08.2013','18:00',hot,normal,normal,0.1,positive
'19.08.2013','15:00',hot,normal,normal,?,positive
'19.08.2013','12:00',hot,normal,normal,?,positive
'19.08.2013','09:00',hot,normal,normal,0,positive
'19.08.2013','06:00',hot,normal,high,0,positive
'19.08.2013','03:00',hot,normal,normal,?,positive
'19.08.2013','00:00',hot,normal,normal,?,positive
'18.08.2013','21:00',hot,normal,normal,0,positive
'18.08.2013','18:00',hot,normal,normal,0,positive
'18.08.2013','15:00',hot,normal,normal,?,positive
'18.08.2013','12:00',hot,normal,normal,?,positive
'18.08.2013','09:00',hot,normal,normal,0.1,positive
'18.08.2013','06:00',hot,normal,normal,0.1,positive
'18.08.2013','03:00',hot,normal,normal,?,positive
'18.08.2013','00:00',hot,normal,normal,?,positive
'17.08.2013','21:00',hot,normal,normal,0,positive
'17.08.2013','18:00',hot,normal,normal,0,positive
'17.08.2013','15:00',hot,high,normal,?,positive
'17.08.2013','12:00',hot,high,normal,?,positive
'17.08.2013','09:00',hot,high,high,0,positive
'17.08.2013','06:00',mild,high,high,0,negative
'17.08.2013','03:00',hot,high,high,?,negative
'17.08.2013','00:00',hot,normal,normal,?,positive
'16.08.2013','21:00',hot,normal,high,0,positive
'16.08.2013','18:00',hot,normal,normal,0.7,positive
'16.08.2013','15:00',hot,normal,normal,?,positive
'16.08.2013','12:00',hot,normal,high,?,positive
'16.08.2013','09:00',hot,normal,high,20,negative
'16.08.2013','06:00',hot,normal,high,26,negative
'16.08.2013','03:00',hot,normal,high,?,negative
'16.08.2013','00:00',hot,normal,high,?,negative
'15.08.2013','21:00',hot,normal,high,26,negative
'15.08.2013','18:00',hot,normal,high,20,negative
'15.08.2013','15:00',hot,normal,high,?,negative
'15.08.2013','12:00',mild,normal,high,?,negative
'15.08.2013','09:00',mild,normal,high,0.3,negative
'15.08.2013','06:00',mild,normal,high,0,positive
'15.08.2013','03:00',mild,normal,high,?,negative
'15.08.2013','00:00',mild,normal,high,?,positive
'14.08.2013','21:00',hot,normal,normal,0.1,positive
'14.08.2013','18:00',hot,normal,normal,2,positive
'14.08.2013','15:00',hot,normal,normal,?,positive
'14.08.2013','12:00',hot,normal,normal,?,positive
'14.08.2013','09:00',hot,normal,high,9,negative
'14.08.2013','06:00',hot,normal,high,6,negative
'14.08.2013','03:00',hot,normal,high,?,negative
'14.08.2013','00:00',hot,normal,normal,?,positive
'13.08.2013','21:00',hot,normal,normal,0,positive
'13.08.2013','18:00',hot,normal,normal,0,positive
'13.08.2013','15:00',hot,normal,normal,?,positive
'13.08.2013','12:00',hot,normal,normal,?,positive
'13.08.2013','09:00',hot,normal,normal,0,positive
'13.08.2013','06:00',mild,normal,high,0,negative
'13.08.2013','03:00',hot,normal,high,?,positive
'13.08.2013','00:00',hot,normal,normal,?,positive
'12.08.2013','21:00',hot,normal,normal,0.1,positive
'12.08.2013','18:00',hot,normal,normal,0.1,positive
'12.08.2013','15:00',hot,normal,normal,?,positive
'12.08.2013','12:00',hot,normal,normal,?,positive
'12.08.2013','09:00',hot,normal,high,0,negative
'12.08.2013','06:00',hot,normal,high,0,negative
'12.08.2013','03:00',hot,normal,high,?,positive
'12.08.2013','00:00',hot,normal,high,?,negative
'11.08.2013','21:00',hot,normal,high,5,positive
'11.08.2013','18:00',hot,normal,high,5,negative
'11.08.2013','15:00',hot,normal,high,?,negative
'11.08.2013','12:00',hot,normal,high,?,negative
'11.08.2013','09:00',hot,normal,high,4,negative
'11.08.2013','06:00',hot,normal,high,3,negative
'11.08.2013','03:00',hot,normal,high,?,positive
'11.08.2013','00:00',hot,normal,high,?,positive
'10.08.2013','21:00',hot,normal,normal,0.1,positive
'10.08.2013','18:00',hot,normal,normal,0.1,positive
'10.08.2013','15:00',hot,normal,normal,?,positive
'10.08.2013','12:00',hot,normal,normal,?,positive
'10.08.2013','09:00',hot,normal,high,2,negative
'10.08.2013','06:00',hot,normal,high,2,negative
'10.08.2013','03:00',hot,normal,high,?,negative
'10.08.2013','00:00',hot,normal,high,?,negative
'09.08.2013','21:00',hot,normal,high,0,negative
'09.08.2013','18:00',hot,normal,high,0,positive
'09.08.2013','15:00',hot,normal,normal,?,positive
'09.08.2013','12:00',hot,normal,normal,?,positive
'09.08.2013','09:00',hot,normal,normal,0,positive
'09.08.2013','06:00',hot,normal,normal,0,positive
'09.08.2013','03:00',hot,normal,normal,?,positive
'09.08.2013','00:00',hot,normal,normal,?,positive
'08.08.2013','21:00',hot,normal,normal,0,positive
'08.08.2013','18:00',hot,normal,normal,0,positive
'08.08.2013','15:00',hot,normal,normal,?,positive
'08.08.2013','12:00',hot,normal,normal,?,positive
'08.08.2013','09:00',hot,normal,normal,0,positive
'08.08.2013','06:00',hot,normal,high,0,positive
'08.08.2013','03:00',hot,normal,normal,?,positive
'08.08.2013','00:00',hot,normal,normal,?,positive
'07.08.2013','21:00',hot,normal,normal,0,positive
'07.08.2013','18:00',hot,normal,normal,0,positive
'07.08.2013','15:00',hot,normal,normal,?,positive
'07.08.2013','12:00',hot,normal,normal,?,positive
'07.08.2013','09:00',hot,normal,high,0,positive
'07.08.2013','06:00',hot,normal,high,0,negative
'07.08.2013','03:00',hot,normal,high,?,negative
'07.08.2013','00:00',hot,normal,high,?,negative
'06.08.2013','21:00',hot,normal,normal,0,positive
'06.08.2013','18:00',hot,normal,normal,0,positive
'06.08.2013','15:00',hot,normal,normal,?,positive
'06.08.2013','12:00',hot,normal,normal,?,positive
'06.08.2013','09:00',hot,normal,high,0,negative
'06.08.2013','06:00',hot,normal,high,0,negative
'06.08.2013','03:00',hot,normal,normal,?,positive
'06.08.2013','00:00',hot,normal,normal,?,positive
'05.08.2013','21:00',hot,normal,normal,0,positive
'05.08.2013','18:00',hot,normal,normal,0,positive
'05.08.2013','15:00',hot,normal,normal,?,positive
'05.08.2013','12:00',hot,normal,normal,?,positive
'05.08.2013','09:00',hot,normal,normal,0,positive
'05.08.2013','06:00',hot,normal,high,0,negative
'05.08.2013','03:00',hot,normal,high,?,negative
'05.08.2013','00:00',hot,normal,high,?,negative
'04.08.2013','21:00',hot,normal,normal,0,positive
'04.08.2013','18:00',hot,normal,normal,0,positive
'04.08.2013','15:00',hot,normal,normal,?,positive
'04.08.2013','12:00',hot,normal,normal,?,positive
'04.08.2013','09:00',hot,normal,normal,0,positive
'04.08.2013','06:00',hot,normal,high,0,negative
'04.08.2013','03:00',hot,normal,high,?,negative
'04.08.2013','00:00',hot,normal,normal,?,positive
'03.08.2013','21:00',hot,normal,high,0,positive
'03.08.2013','18:00',hot,normal,normal,0,positive
'03.08.2013','15:00',hot,normal,normal,?,positive
'03.08.2013','12:00',hot,normal,normal,?,positive
'03.08.2013','09:00',hot,normal,normal,0,positive
'03.08.2013','06:00',hot,normal,high,0,negative
'03.08.2013','03:00',hot,normal,high,?,negative
'03.08.2013','00:00',hot,normal,high,?,negative
'02.08.2013','21:00',hot,normal,normal,1,positive
'02.08.2013','18:00',hot,normal,normal,3,positive
'02.08.2013','15:00',hot,normal,normal,?,positive
'02.08.2013','12:00',hot,normal,high,?,negative
'02.08.2013','09:00',hot,normal,high,4,negative
'02.08.2013','06:00',hot,normal,high,3,negative
'02.08.2013','03:00',hot,normal,high,?,negative
'02.08.2013','00:00',hot,normal,high,?,negative
'01.08.2013','21:00',hot,normal,high,3,negative
'01.08.2013','18:00',hot,normal,high,3,negative
'01.08.2013','15:00',hot,normal,high,?,negative
'01.08.2013','12:00',hot,normal,high,?,negative
'01.08.2013','09:00',hot,normal,high,0,negative
'01.08.2013','06:00',hot,normal,high,0,negative
'01.08.2013','03:00',hot,normal,high,?,negative
'01.08.2013','00:00',hot,normal,high,?,negative
'31.07.2013','21:00',hot,normal,high,0,negative
'31.07.2013','18:00',hot,normal,normal,0,positive
'31.07.2013','15:00',hot,normal,normal,?,positive
'31.07.2013','12:00',hot,normal,normal,?,positive
'31.07.2013','09:00',hot,normal,normal,0,positive
'31.07.2013','06:00',hot,normal,high,0,negative
'31.07.2013','03:00',hot,normal,normal,?,positive
'31.07.2013','00:00',hot,normal,high,?,positive
'30.07.2013','21:00',hot,normal,normal,0,positive
'30.07.2013','18:00',hot,normal,normal,0,positive
'30.07.2013','15:00',hot,normal,normal,?,positive
'30.07.2013','12:00',hot,normal,normal,?,positive
'30.07.2013','09:00',hot,normal,normal,0,positive
'30.07.2013','06:00',hot,normal,high,0,negative
'30.07.2013','03:00',hot,normal,high,?,negative
'30.07.2013','00:00',hot,normal,normal,?,positive
'29.07.2013','21:00',hot,normal,normal,0,positive
'29.07.2013','18:00',hot,normal,normal,0,positive
'29.07.2013','15:00',hot,normal,normal,?,positive
'29.07.2013','12:00',hot,normal,normal,?,positive
'29.07.2013','09:00',hot,normal,high,0,negative
'29.07.2013','06:00',mild,normal,high,0,negative
'29.07.2013','03:00',mild,normal,high,?,negative
'29.07.2013','00:00',hot,normal,high,?,positive
'28.07.2013','21:00',hot,normal,normal,0,positive
'28.07.2013','18:00',hot,normal,normal,0,positive
'28.07.2013','15:00',hot,normal,normal,?,positive
'28.07.2013','12:00',hot,normal,normal,?,positive
'28.07.2013','09:00',hot,normal,normal,0,positive
'28.07.2013','06:00',hot,normal,high,0,negative
'28.07.2013','03:00',hot,normal,high,?,positive
'28.07.2013','00:00',hot,normal,normal,?,positive
'27.07.2013','21:00',hot,normal,normal,0,positive
'27.07.2013','18:00',hot,normal,normal,0,positive
'27.07.2013','15:00',hot,normal,normal,?,positive
'27.07.2013','12:00',hot,?,normal,?,positive
'27.07.2013','09:00',hot,normal,normal,0,positive
'27.07.2013','06:00',mild,normal,high,0,negative
'27.07.2013','03:00',mild,normal,high,?,negative
'27.07.2013','00:00',hot,normal,high,?,negative
'26.07.2013','21:00',hot,normal,normal,0,positive
'26.07.2013','18:00',hot,normal,normal,0,positive
'26.07.2013','15:00',hot,normal,normal,?,positive
'26.07.2013','12:00',hot,normal,normal,?,positive
'26.07.2013','09:00',?,normal,?,?,?
'26.07.2013','06:00',mild,normal,high,0,negative
'26.07.2013','03:00',mild,normal,high,?,negative
'26.07.2013','00:00',mild,normal,high,?,negative
'25.07.2013','21:00',hot,normal,high,0,negative
'25.07.2013','18:00',hot,normal,high,0.1,positive
'25.07.2013','15:00',hot,normal,high,?,negative
'25.07.2013','12:00',hot,normal,high,?,negative
'25.07.2013','09:00',mild,normal,high,0.1,negative
'25.07.2013','06:00',mild,normal,high,0.1,negative
'25.07.2013','03:00',mild,normal,high,?,negative
'25.07.2013','00:00',hot,normal,high,?,negative
'24.07.2013','21:00',hot,normal,high,0,negative
'24.07.2013','18:00',hot,normal,high,0.1,negative
'24.07.2013','15:00',hot,normal,high,?,negative
'24.07.2013','12:00',hot,normal,high,?,negative
'24.07.2013','09:00',hot,normal,high,3,negative
'24.07.2013','06:00',hot,normal,high,9,negative
'24.07.2013','03:00',hot,normal,high,?,negative
'24.07.2013','00:00',hot,normal,high,?,negative
'23.07.2013','21:00',hot,normal,high,6,negative
'23.07.2013','18:00',hot,normal,normal,0,positive
'23.07.2013','15:00',hot,normal,normal,?,positive
'23.07.2013','12:00',hot,normal,normal,?,positive
'23.07.2013','09:00',hot,normal,high,0.1,positive
'23.07.2013','06:00',hot,normal,high,0.1,negative
'23.07.2013','03:00',hot,normal,high,?,negative
'23.07.2013','00:00',hot,normal,high,?,negative
'22.07.2013','21:00',hot,normal,high,3,positive
'22.07.2013','18:00',hot,normal,high,9,positive
'22.07.2013','15:00',hot,normal,high,?,negative
'22.07.2013','12:00',mild,normal,high,?,negative
'22.07.2013','09:00',mild,normal,high,6,negative
'22.07.2013','06:00',mild,normal,high,0.1,negative
'22.07.2013','03:00',mild,normal,high,?,positive
'22.07.2013','00:00',mild,normal,normal,?,positive
'21.07.2013','21:00',hot,normal,normal,0,positive
'21.07.2013','18:00',hot,normal,normal,0,positive
'21.07.2013','15:00',hot,normal,normal,?,positive
'21.07.2013','12:00',hot,normal,normal,?,positive
'21.07.2013','09:00',hot,normal,high,3,negative
'21.07.2013','06:00',mild,normal,high,5,negative
'21.07.2013','03:00',mild,normal,high,?,negative
'21.07.2013','00:00',mild,normal,high,?,negative
'20.07.2013','21:00',mild,normal,high,6,negative
'20.07.2013','18:00',mild,normal,high,4,negative
'20.07.2013','15:00',mild,normal,high,?,negative
'20.07.2013','12:00',hot,normal,high,?,positive
'20.07.2013','09:00',mild,normal,high,0,negative
'20.07.2013','06:00',mild,normal,high,0,negative
'20.07.2013','03:00',mild,normal,high,?,positive
'20.07.2013','00:00',mild,normal,normal,?,positive
'19.07.2013','21:00',hot,normal,normal,0,positive
'19.07.2013','18:00',hot,normal,normal,0,positive
'19.07.2013','15:00',hot,normal,normal,?,positive
'19.07.2013','12:00',hot,normal,normal,?,positive
'19.07.2013','09:00',mild,normal,high,15,positive
'19.07.2013','06:00',mild,normal,high,16,negative
'19.07.2013','03:00',hot,normal,high,?,negative
'19.07.2013','00:00',mild,normal,high,?,negative
'18.07.2013','21:00',hot,normal,high,1,negative
'18.07.2013','18:00',hot,normal,normal,0.4,positive
'18.07.2013','15:00',hot,normal,normal,?,positive
'18.07.2013','12:00',hot,normal,normal,?,positive
'18.07.2013','09:00',hot,normal,normal,0,positive
'18.07.2013','06:00',mild,normal,normal,0,positive
'18.07.2013','03:00',mild,normal,normal,?,positive
'18.07.2013','00:00',hot,normal,normal,?,positive
'17.07.2013','21:00',hot,normal,normal,0,positive
'17.07.2013','18:00',hot,normal,normal,0,positive
'17.07.2013','15:00',hot,normal,normal,?,positive
'17.07.2013','12:00',hot,normal,normal,?,positive
'17.07.2013','09:00',hot,normal,normal,0,positive
'17.07.2013','06:00',hot,normal,normal,0,positive
'17.07.2013','03:00',hot,normal,normal,?,positive
'17.07.2013','00:00',hot,normal,normal,?,positive
'16.07.2013','21:00',hot,normal,normal,2,positive
'16.07.2013','18:00',hot,normal,normal,2,positive
'16.07.2013','15:00',hot,normal,normal,?,positive
'16.07.2013','12:00',hot,normal,high,?,negative
'16.07.2013','09:00',hot,normal,normal,0,positive
'16.07.2013','06:00',hot,normal,high,0,negative
'16.07.2013','03:00',hot,normal,high,?,positive
'16.07.2013','00:00',hot,normal,normal,?,positive
'15.07.2013','21:00',hot,normal,normal,0,positive
'15.07.2013','18:00',hot,normal,normal,0,positive
'15.07.2013','15:00',hot,normal,normal,?,positive
'15.07.2013','12:00',hot,normal,normal,?,positive
'15.07.2013','09:00',hot,normal,normal,0,positive
'15.07.2013','06:00',hot,normal,normal,0,positive
'15.07.2013','03:00',hot,normal,normal,?,positive
'15.07.2013','00:00',hot,normal,normal,?,positive
'14.07.2013','21:00',hot,normal,normal,?,positive
'14.07.2013','18:00',hot,normal,normal,0,positive
'14.07.2013','15:00',hot,normal,normal,?,positive
'14.07.2013','12:00',hot,normal,normal,?,positive
'14.07.2013','09:00',hot,normal,normal,0,positive
'14.07.2013','06:00',hot,normal,normal,0,positive
'14.07.2013','03:00',mild,normal,high,?,negative
'14.07.2013','00:00',hot,normal,normal,?,positive
'13.07.2013','21:00',hot,normal,normal,0,positive
'13.07.2013','18:00',hot,normal,normal,0,positive
'13.07.2013','15:00',hot,normal,normal,?,positive
'13.07.2013','12:00',hot,normal,normal,?,positive
'13.07.2013','09:00',hot,normal,normal,0,positive
'13.07.2013','06:00',mild,normal,high,0,negative
'13.07.2013','03:00',mild,normal,high,?,negative
'13.07.2013','00:00',hot,normal,normal,?,positive
'12.07.2013','21:00',hot,normal,normal,0,positive
'12.07.2013','18:00',hot,normal,normal,0,positive
'12.07.2013','15:00',hot,normal,normal,?,positive
'12.07.2013','12:00',hot,normal,normal,?,positive
'12.07.2013','09:00',hot,normal,normal,0,positive
'12.07.2013','06:00',hot,normal,normal,0,positive
'12.07.2013','03:00',hot,normal,high,?,negative
'12.07.2013','00:00',hot,normal,high,?,positive
'11.07.2013','21:00',hot,normal,normal,5,positive
'11.07.2013','18:00',hot,normal,normal,5,positive
'11.07.2013','15:00',hot,normal,high,?,negative
'11.07.2013','12:00',hot,normal,normal,?,positive
'11.07.2013','09:00',hot,normal,high,0.1,negative
'11.07.2013','06:00',hot,normal,high,0,positive
'11.07.2013','03:00',hot,normal,normal,?,positive
'11.07.2013','00:00',hot,normal,normal,?,positive
'10.07.2013','21:00',hot,normal,normal,0,positive
'10.07.2013','18:00',hot,normal,normal,0,positive
'10.07.2013','15:00',hot,normal,normal,?,positive
'10.07.2013','12:00',hot,normal,normal,?,positive
'10.07.2013','09:00',hot,normal,normal,0,positive
'10.07.2013','06:00',hot,normal,high,0,negative
'10.07.2013','03:00',mild,normal,high,?,negative
'10.07.2013','00:00',hot,normal,normal,?,positive
'09.07.2013','21:00',hot,normal,normal,0,positive
'09.07.2013','18:00',hot,normal,normal,0,positive
'09.07.2013','15:00',hot,normal,normal,?,positive
'09.07.2013','12:00',hot,normal,normal,?,positive
'09.07.2013','09:00',hot,normal,normal,0,positive
'09.07.2013','06:00',mild,high,normal,0,positive
'09.07.2013','03:00',hot,normal,normal,?,positive
'09.07.2013','00:00',hot,normal,normal,?,positive
'08.07.2013','21:00',hot,normal,normal,0,positive
'08.07.2013','18:00',hot,normal,normal,0,positive
'08.07.2013','15:00',hot,normal,normal,?,positive
'08.07.2013','12:00',hot,high,normal,?,positive
'08.07.2013','09:00',hot,high,normal,0,positive
'08.07.2013','06:00',hot,high,high,0,negative
'08.07.2013','03:00',hot,high,high,?,negative
'08.07.2013','00:00',hot,high,high,?,negative
'07.07.2013','21:00',hot,high,high,0.3,positive
'07.07.2013','18:00',hot,high,normal,0.3,positive
'07.07.2013','15:00',hot,high,high,?,negative
'07.07.2013','12:00',hot,high,normal,?,positive
'07.07.2013','09:00',hot,high,high,0,negative
'07.07.2013','06:00',hot,high,high,0,negative
'07.07.2013','03:00',hot,high,high,?,negative
'07.07.2013','00:00',hot,high,normal,?,positive
'06.07.2013','21:00',hot,high,normal,0,positive
'06.07.2013','18:00',hot,high,normal,0,positive
'06.07.2013','15:00',hot,high,normal,?,positive
'06.07.2013','12:00',hot,high,normal,?,positive
'06.07.2013','09:00',hot,normal,high,0,positive
'06.07.2013','06:00',hot,normal,high,1,negative
'06.07.2013','03:00',hot,normal,normal,?,positive
'06.07.2013','00:00',hot,normal,normal,?,positive
'05.07.2013','21:00',hot,high,normal,1,positive
'05.07.2013','18:00',hot,normal,normal,0,positive
'05.07.2013','15:00',hot,high,normal,?,positive
'05.07.2013','12:00',hot,high,normal,?,positive
'05.07.2013','09:00',hot,high,normal,0,positive
'05.07.2013','06:00',hot,high,high,0,positive
'05.07.2013','03:00',hot,high,high,?,negative
'05.07.2013','00:00',hot,high,normal,?,positive
'04.07.2013','21:00',hot,normal,normal,0.1,positive
'04.07.2013','18:00',hot,normal,normal,0.1,positive
'04.07.2013','15:00',hot,high,normal,?,positive
'04.07.2013','12:00',hot,high,normal,?,positive
'04.07.2013','09:00',hot,high,normal,0.1,positive
'04.07.2013','06:00',hot,high,high,0.1,negative
'04.07.2013','03:00',hot,normal,high,?,negative
'04.07.2013','00:00',hot,normal,normal,?,positive
'03.07.2013','21:00',hot,normal,normal,0,positive
'03.07.2013','18:00',hot,normal,normal,0,positive
'03.07.2013','15:00',hot,normal,normal,?,positive
